spatial_smoothing/fwhm/12;spatial_smoothing/tool/spm;slice_timing_correction/ref_slice/middle;signal_modeling/hrf/temporal_dispersion_derivs;spatial_normalization/bias_fwhm/130;spatial_normalization/template;signal_modeling/hrf;signal_modeling/nuisance_regressors/motion/18;spatial_smoothing/fwhm/2;coregistration/cost_function/mutual_information;coregistration;signal_modeling/nuisance_regressors/comp_cor;signal_modelling/temporal_noise_autocorrelation/FAST;coregistration/tool;spatial_normalization/algorithm/DARTEL;spatial_normalization/interpolation/bspline;spatial_normalization/bias_regularisation;spatial_normalization/template/MNI152_linear;coregistration/cost_function;coregistration/source_target;spatial_normalization/bias_regularisation/extremely_light;signal_modeling/nuisance_regressors/motion/24;coregistration/tool/spm;spatial_normalization/bias_fwhm/40;spatial_normalization/bias_fwhm/30;spatial_normalization/template/Ixi549Space;spatial_smoothing/fwhm/4;motion_correction_realignment/register_to/mean;spatial_normalization/bias_fwhm/150;segmentation;spatial_normalization/tool;spatial_normalization/algorithm/linear;spatial_normalization/bias_regularisation/medium;distorsion_correction;spatial_smoothing/fwhm/6;spatial_normalization/bias_fwhm/100;motion_correction_realignment/register_to/first;spatial_normalization/interpolation/trilinear;slice_timing_correction;slice_timing_correction/tool;spatial_normalization/bias_regularisation/heavy;spatial_normalization/bias_regularisation/light;spatial_normalization/interpolation;spatial_normalization/bias_fwhm/70;spatial_normalization/bias_fwhm/60;signal_modeling/nuisance_regressors/motion;spatial_normalization/template/MNI152_nonlinear;spatial_smoothing/tool;coregistration/cost_function/entropy_correlation_coefficient;signal_modeling/tool/SPM;motion_correction_realignment;signal_modeling/hrf/temporal_derivs;signal_modeling/nuisance_regressors;signal_modeling/tool;spatial_normalization/tool/spm;signal_modelling/temporal_noise_autocorrelation/AR1;signal_modelling/temporal_noise_autocorrelation;coregistration/cost_function/normalised_mutual_information;slice_timing_correction/ref_slice;coregistration/cost_function/normalised_cross_correlation;spatial_normalization/bias_fwhm/90;preprocessing;spatial_smoothing/fwhm;coregistration/source_target/func_on_anat;spatial_normalization/algorithm/nonlinear;spatial_normalization/template/MNI305;spatial_normalization/bias_fwhm/120;motion_correction_realignment/tool/spm;spatial_normalization/algorithm;motion_correction_realignment/tool;motion_correction_realignment/register_to;slice_timing_correction/tool/spm;spatial_normalization;spatial_smoothing/fwhm/14;spatial_smoothing;spatial_normalization/bias_fwhm/80;spatial_smoothing/fwhm/10;spatial_normalization/bias_fwhm;spatial_normalization/bias_regularisation/very_light;pipeline;coregistration/source_target/anat_on_func;signal_modeling/nuisance_regressors/motion/6;spatial_normalization/bias_fwhm/110;spatial_normalization/bias_fwhm/140;signal_modeling;slice_timing_correction/ref_slice/first;spatial_smoothing/fwhm/8;spatial_normalization/interpolation/nearest_neighbour;first_level;signal_modeling/hrf/canonical;id;from_ref;from_mean;from_33210c8a5f0e3921b5074eb7a4abd82a5b4f6e7acfb02db00e525f07dc8b4bd3;from_1bd27c273e9f4d9eec9254015501cc8d1eeb109a6cc6ff25c55bfc81f210bb23;from_e2981f97fc870a8fc8a66d9a40c3cc8dcb21be746ad83ecbcc320c8fe4298a73;from_bdab21629030923da17e248d7689fc21eb1abea0d889d3b44c67b4baf6a07de5;from_6363ceb4ad5221e2fd865e8ba9181032905c33814f925c2e960adcd5354485e4;from_2566dc31e9fbea6d892a21f56ecb62ff9df850705b65b17754f772d13f060284;from_6b4189bcd2f407a23e0ebc2d14de55529eaab1b0f5a612ba46b79d019b03cc46;from_c475f858fc2881ef01d1d4b705346000d23d56508ee89dcbf18e173daf48de57;from_5b935ba44056218711fe041d9e5000904a788b010f7c12dd70041a2e5cc4e135;from_05a74cdcbd5faa976b866eec5a083de5e3945cc85a8971c44863127732e7026d;mean_corr
False;True;False;False;False;True;True;True;False;True;True;False;True;True;False;False;False;False;True;True;False;False;True;False;False;True;False;False;False;True;True;False;False;True;False;False;True;True;True;True;False;False;True;False;False;True;False;True;False;True;True;True;True;True;True;False;True;False;True;False;False;True;True;False;True;False;False;True;True;True;True;True;True;False;True;False;True;False;False;True;True;False;False;False;True;True;False;False;True;False;a6a523cd694536888208501cf44f7aeea74dff3a7ef562a7110b9a06c3b56362;0.6242694122385198;0.6418785675679238;0.3785563857883416;0.4868667950555029;0.4801561623355719;0.6243427982567745;0.2513640145029915;0.3296882268551054;0.5123062812756937;0.5172391729345032;0.9019653408228469;0.3906321727593093;0.4367956926598198
False;True;True;True;False;True;True;False;False;False;True;False;True;True;False;False;False;False;True;True;False;False;True;False;False;True;False;False;False;True;True;False;False;True;False;False;True;False;True;True;False;False;True;False;False;False;False;True;True;True;True;False;False;True;True;False;True;False;True;False;False;True;True;False;True;False;False;True;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;True;False;True;True;True;False;8d03e55beb4aaaba55ec659a4b87e8c4c37f2aebd352fbc39c3796f735de6fe7;0.5888060702356652;0.6614167601455653;0.7007713969151687;0.4951887563592037;0.5005749490089596;0.5886108821948501;0.2289953409336201;0.3678789356435474;0.7605978168066052;0.9150734289676626;0.5086658944318042;0.7011127431242169;0.4444207913264566
False;True;False;False;False;True;True;False;False;False;True;False;True;True;False;True;False;False;True;True;False;True;True;False;False;True;False;False;False;True;True;False;False;True;False;False;True;False;False;False;False;False;True;False;False;True;False;True;False;True;True;True;True;True;True;False;True;True;False;False;False;True;True;True;True;False;False;True;True;True;True;False;True;False;True;False;False;False;False;True;False;False;False;False;True;False;True;False;True;False;5abdf0a7931f9a6867e4bd3e9affacd86e41bf11b4cc02a4eee02b60085691ab;0.8501914485340565;0.7241716334275117;0.5107387605822811;0.674545768145577;0.6781207187601639;0.8498459011989904;0.24938776541986;0.4833166409459844;0.5605563391171199;0.6104839238964052;0.5717030054578447;0.5283576662217785;0.48652644805717477
False;True;True;False;False;True;True;False;False;False;True;False;True;True;False;False;False;False;True;True;False;True;True;False;False;True;False;False;False;True;True;False;False;True;True;False;True;True;True;True;False;False;True;False;False;True;False;True;False;True;True;True;True;True;True;False;True;False;True;True;False;True;True;False;True;False;False;True;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;0299dc9e279b6d0a5010792b7eccf32060d171f94d6dde8285c4e426cfe357e2;0.1373409409193986;0.3912703018397641;0.0952984102670182;0.1033836916031933;0.1057928741048943;0.1372514241117212;0.0335814796544627;0.0717537236588138;0.1177268933635326;0.1634985537732074;0.1191601321182327;0.1003599833288755;0.24032897718222182
False;True;False;False;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;True;False;False;True;False;True;False;True;True;False;False;True;False;False;False;True;False;False;False;False;True;False;False;True;False;True;False;True;True;False;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;True;True;True;True;False;True;False;True;False;False;False;False;True;False;True;False;False;True;False;True;False;True;True;1ef9a326d727e6b94aa8b77de439d9ee8f68dd55da793edca34391ebc78f52dc;0.8250390297230952;0.7216544220810541;0.4834932664074962;0.6575075372170327;0.6590220835950528;0.8248479413959701;0.2586348614741672;0.4852417579846045;0.5635766407856713;0.5804022995126542;0.6208779912550442;0.4973740433921486;0.4862225856472926
False;True;False;False;False;True;True;True;False;True;True;False;True;True;False;False;False;False;True;True;False;False;True;False;False;True;False;False;False;True;True;False;False;True;False;False;True;False;True;True;False;False;True;False;False;True;False;True;False;True;True;True;True;True;True;False;True;False;True;False;False;True;True;True;True;False;False;True;True;True;True;True;True;False;True;False;False;False;False;True;False;False;False;False;True;True;True;True;True;False;cdbc1c1b89a76a54bfae2bcabe357547a626007cc9ee19b9b63e81f446fe91d4;0.677887862315945;0.6466557823345056;0.4371586844051671;0.5566125525520297;0.5489853669693601;0.6780573668127579;0.3120176380211631;0.3858605552890096;0.53133942845486;0.4948265722015245;0.8579390602256614;0.4451778395956;0.4411383828800337
False;True;False;False;False;True;True;False;False;True;True;False;True;True;False;False;False;False;True;True;False;True;True;False;False;True;False;False;False;True;True;False;False;True;False;False;True;False;True;True;False;False;True;False;False;True;False;True;False;True;True;True;True;True;True;False;True;False;True;False;False;True;True;False;True;False;False;True;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;True;True;True;True;True;False;0bb407c2dbaf48a58a7eeae8366c71350ca430d301ed2174b0ed101930895606;0.677887862315945;0.6466557823345056;0.4371586844051671;0.5566125525520297;0.5489853669693602;0.6780573668127579;0.3120176380211631;0.3858605552890096;0.53133942845486;0.4948265722015245;0.8579390602256614;0.4451778395956;0.4411383828800337
False;True;True;False;False;True;True;True;True;False;True;False;False;True;False;True;False;False;True;True;False;False;True;False;False;True;False;True;False;True;True;False;False;True;False;False;False;False;True;True;False;False;True;False;False;True;False;True;False;True;True;True;True;True;True;True;True;False;True;True;False;True;True;False;True;False;False;True;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;0b227369b3831e181e31ff974500e9b746130ee5423504f0e7d25b9183f0b2e2;0.07139679324387;0.2852884352353333;0.055042452219612;0.0577305262993188;0.0588363827100508;0.0712622214966919;0.0199407369796147;0.0410695975367331;0.0601619899079806;0.0856326793098923;0.0588940102354806;0.0579155300518889;0.17277636729264534
False;True;False;True;False;True;True;True;False;False;True;False;False;True;False;False;False;False;True;True;False;False;True;False;False;True;False;False;False;True;True;False;False;True;False;False;True;True;True;True;False;False;True;False;False;True;False;True;False;True;True;False;True;True;True;True;True;False;True;True;False;True;True;False;True;False;False;True;True;True;True;True;True;False;True;False;True;False;False;True;True;False;False;False;True;True;False;False;True;False;3a7117813503a0216b530625a750e7e8c4efad724a58d4761ca7fca8c1448b30;0.1079080633016319;0.3423861037908766;0.1296920949106173;0.0824776515437648;0.0845316441510011;0.1078517596480596;0.0303797969746965;0.0573203353402638;0.2153803933399463;0.2388629759978214;0.1128876903848899;0.1357258815836609;0.21546633294077172
False;True;False;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;True;False;False;True;False;False;False;True;True;False;False;True;False;False;True;False;True;True;False;False;True;False;False;True;False;True;False;True;True;False;True;True;True;True;True;False;True;True;False;True;True;False;True;False;False;True;True;True;True;True;True;False;True;False;True;False;False;True;True;True;False;False;True;True;False;True;True;False;1679b33819ebb774a265a882d641b3e8cc41d03d1b6953e9e6996df8d4567cc4;0.1079080633016319;0.3423861037908766;0.1296920949106173;0.0824776515437647;0.0845316441510011;0.1078517596480596;0.0303797969746965;0.0573203353402638;0.2153803933399463;0.2388629759978214;0.1128876903848899;0.1357258815836609;0.21546633294077172
False;True;False;True;False;True;True;False;False;False;True;False;True;True;False;False;False;False;True;True;False;False;True;False;False;True;False;False;False;True;True;False;False;True;False;False;True;False;True;True;False;False;True;False;False;True;False;True;False;True;True;False;True;True;True;False;True;False;True;True;False;True;True;True;True;False;False;True;True;True;True;True;True;False;True;False;True;False;False;True;False;True;False;False;True;True;False;True;True;False;300fc7febc0ec2e8b2aafc6da00a19ebecb374c495e1c11196be911a4eb4ad4b;0.1079080633016319;0.3423861037908766;0.1296920949106173;0.0824776515437647;0.0845316441510011;0.1078517596480596;0.0303797969746965;0.0573203353402638;0.2153803933399463;0.2388629759978214;0.1128876903848899;0.1357258815836609;0.21546633294077172
False;True;False;False;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;True;False;False;True;False;False;False;True;True;False;False;True;False;False;True;True;True;True;False;False;True;False;False;False;False;True;False;True;True;False;False;True;True;True;True;True;True;False;False;True;True;False;True;False;False;True;True;True;True;True;True;True;True;False;False;False;False;True;True;False;False;False;True;True;False;False;True;True;ea2915738341d562e8e9c52e54a1d4e983df2452ebda1aa5d2f3489cfd9517c8;0.4628849803142851;0.5653235315482757;0.2975343436494185;0.3498942148131088;0.3423681683488543;0.4629385847760196;0.18329352375945;0.2374016586858933;0.4663529967383097;0.4807720167387641;0.8539158925763248;0.3093206122806758;0.38478072274428843
False;True;False;False;False;True;True;False;False;False;True;False;True;True;False;False;False;False;True;True;False;True;True;False;False;True;False;False;False;True;True;False;False;True;False;False;True;True;True;True;False;False;True;False;False;True;False;True;False;True;True;False;True;True;True;False;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;True;True;False;True;False;False;False;False;True;False;False;False;False;True;True;True;False;True;True;84f74ac12e8148868d8455689a64850aadee0dc04a7f539e10df29380d0a7c9a;0.5875477244803149;0.6086426697130276;0.4380113772819253;0.4879480851152905;0.4791550997808928;0.5875606973388047;0.306896193963674;0.3478429827911188;0.5578348596873143;0.4990086133214622;0.9068518066850974;0.4411752254351563;0.41840958915596643
False;True;False;False;False;True;True;False;False;True;True;False;False;True;False;True;False;False;True;True;False;False;True;False;False;True;False;True;False;True;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;True;True;True;True;True;True;True;True;False;False;False;False;True;True;True;True;False;False;True;True;True;True;False;True;False;True;False;True;False;False;True;False;True;False;False;True;False;False;False;True;False;66824eba7d119e5c09c03f8d018773802cf20ad803b2d0fe55af0813d6f04da7;0.7585510736293324;0.7131764259040222;0.4403770600244559;0.578872866683507;0.5803379789709227;0.7585563588017961;0.2090125443480214;0.4049067347155746;0.5449359386460509;0.6247614884536307;0.615519020159715;0.4591234337366446;0.4808151844572325
False;True;False;False;False;True;True;False;False;False;True;False;False;True;False;False;False;False;True;True;False;True;True;False;False;True;False;True;False;True;True;False;False;True;False;False;False;True;True;True;False;False;True;False;False;True;False;True;True;True;True;True;True;True;True;True;True;False;True;False;False;True;True;True;True;False;False;True;True;True;True;True;True;False;True;False;False;False;False;True;False;False;False;False;True;True;True;False;True;False;e0b32c7be8ae907d766b991aec2dc281332aec5cf01ffb51d62e47607c6f5b9c;0.6660424436301428;0.6365934943100168;0.4281747438289284;0.5481072623840175;0.5394983648046251;0.6661593409185942;0.3116593589224895;0.3798346135876869;0.5203089652822527;0.4819754127970665;0.8576944066644154;0.4372359241535186;0.4349303342700525
False;True;True;True;False;True;True;True;False;False;True;False;False;True;False;True;False;False;True;True;False;False;True;False;False;True;False;True;False;True;True;False;False;True;False;False;False;False;True;True;False;False;True;False;False;True;False;True;False;True;True;False;True;True;True;True;True;True;True;False;False;True;True;False;True;False;False;True;True;True;True;True;True;True;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;df8a73e64eef8be97b5df28208b3128a8c623f24977b373d2b8073a8d9b51673;0.4480775991044981;0.607127364715402;0.4760611481898256;0.3451279519760089;0.3487117671783058;0.447897388973829;0.1375633206735935;0.2510689729391516;0.6681643899760356;0.8721871882595177;0.4842749365864662;0.4854298308485335;0.4042531725150092
False;True;False;False;False;True;True;False;False;True;True;False;False;True;False;False;False;False;True;True;False;False;True;False;False;True;False;False;False;True;True;False;False;True;True;False;True;True;False;False;False;False;True;False;False;True;False;True;False;True;True;False;True;True;True;True;True;False;False;False;False;True;True;True;True;False;False;True;True;True;True;False;True;False;True;False;False;False;False;True;False;True;False;False;True;False;False;False;True;True;1ab1ebc177c42068be27cbaa7469d9148c6873a091e713ee22d1534bb0e65fed;0.8909531042369512;0.7171900675350771;0.5683921874049163;0.7821690330832218;0.7869456666792579;0.8905313414532181;0.3348378223946229;0.6144966221442951;0.541888140693216;0.5389416939354524;0.5373834987606243;0.5809701237002971;0.48178954336988894
False;True;False;False;False;True;True;False;True;False;True;False;True;True;False;False;False;False;True;True;False;False;True;False;False;True;False;False;False;True;True;False;False;True;False;False;True;True;True;True;False;False;True;False;False;False;False;True;False;True;True;True;False;True;True;False;True;False;True;True;False;True;True;False;True;False;False;True;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;True;True;False;False;True;False;0a1d5f7b397a8574445c92218558cc4bdd875d0535eb7fcec730d5b6d7b1c40d;0.0531403461612958;0.2631643170814441;0.0452829057531733;0.0439443272190958;0.044963196550176;0.0530456908679198;0.0211880228597923;0.035667086441542;0.049698586175803;0.0691198095772417;0.0725301648220669;0.0484201374807441;0.15812806909489682
False;True;True;True;False;True;True;False;False;False;True;False;True;True;False;True;False;False;True;True;False;True;True;False;False;True;True;False;False;True;True;False;False;True;False;False;True;False;True;True;False;False;True;False;False;True;False;True;True;True;True;False;True;True;True;False;True;False;True;False;False;True;True;False;True;False;False;True;True;True;True;True;True;False;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;e632dc1ad64a9f64053018e26a713a62ca36714f5e0ab0edc596e254afc49308;0.583416363873974;0.6164881212066752;0.9962951802468298;0.6366620597049205;0.6410206147783238;0.5832253161940606;0.4464653784636952;0.5708051528257692;0.5977410450333513;0.5987973688568164;0.3801914101157924;0.943433872050029;0.42051214757447036
False;True;False;False;False;True;True;False;False;False;True;False;False;True;False;True;False;False;True;True;False;False;True;False;False;True;False;True;False;True;True;False;False;True;True;False;False;False;True;True;False;False;True;False;False;True;False;True;False;True;True;False;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;True;True;False;True;False;False;False;False;True;False;True;False;False;True;True;False;False;True;True;9d345e2e76b2822e4d8dfe631d2a83e1e670d0a6c4f8e40465b26485d9c30954;0.5893435514122561;0.5866929299736743;0.4948032526229229;0.5409758715080821;0.5299389323284885;0.5894275623305393;0.4111612461008737;0.4173411931932124;0.5230303843857657;0.4351312707414249;0.7630976189581363;0.4957377275035778;0.4042239758015828
False;True;False;True;False;True;True;False;False;True;True;False;False;True;False;True;False;False;True;True;False;False;True;False;False;True;False;False;False;True;True;False;False;True;False;False;True;False;False;False;False;False;True;False;False;True;False;True;False;True;True;False;True;True;True;True;True;False;False;False;False;True;True;False;True;False;False;True;True;True;True;False;True;True;True;False;False;False;False;True;True;True;False;False;True;False;False;False;True;False;4f330137a6f3b9bc6586f6cfe7357f43f52824e5e122e2e271caaf018d18338e;0.4631263565252251;0.6167322558685077;0.4733379936787567;0.355625807043204;0.3597200499821125;0.4629226191355937;0.1407959477585063;0.2566587381936684;0.6439146852638813;0.8624105043714149;0.4869158528933213;0.4927451148573061;0.409718156710426
